Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average
internalMesh,4790,0.190335,-0.012470,0.000000,0.190743,3.803527,-0.289009,0.000000,3.814492,-10.408914,-2.938797,0.000000,10.815823,8.568971,590.186462,-10.408914,-2.938797,0.000000,10.815823,2.980211,0.003389,825.049805,12.869166
internalMesh,4791,0.191962,-0.012515,0.000000,0.192370,3.827856,-0.280900,-0.000000,3.838148,-9.919100,-2.822813,0.000000,10.312944,8.196025,570.293335,-9.919100,-2.822813,0.000000,10.312944,2.946571,0.003372,819.906616,12.956133
internalMesh,4792,0.193595,-0.012561,0.000000,0.194002,3.851864,-0.272552,0.000000,3.861495,-9.363800,-2.570649,0.000000,9.710252,7.792193,755.207947,-9.363800,-2.570649,0.000000,9.710252,2.913365,0.003355,814.734070,13.040152
internalMesh,4793,0.195233,-0.012606,0.000000,0.195640,3.875474,-0.263914,0.000000,3.884449,-8.790135,-2.237195,0.000000,9.070365,7.440611,1044.043945,-8.790135,-2.237195,0.000000,9.070365,2.880800,0.003339,809.781494,13.120478
internalMesh,4794,0.196876,-0.012652,0.000000,0.197282,3.898874,-0.254848,-0.000000,3.907194,-8.250192,-1.849841,0.000000,8.455032,7.134124,1452.261597,-8.250192,-1.849841,0.000000,8.455032,2.848656,0.003323,804.628113,13.196239
internalMesh,4795,0.198524,-0.012697,0.000000,0.198929,3.922026,-0.245307,0.000000,3.929690,-7.793868,-1.435537,0.000000,7.924969,6.848464,1744.712280,-7.793868,-1.435537,0.000000,7.924969,2.817498,0.003307,799.825806,13.266726
internalMesh,4796,0.200176,-0.012743,0.000000,0.200582,3.945483,-0.235072,0.000000,3.952480,-7.450318,-1.041635,-0.000000,7.522782,6.619027,1876.869385,-7.450318,-1.041635,-0.000000,7.522782,2.786686,0.003292,794.713440,13.331678
internalMesh,4797,0.201834,-0.012789,0.000000,0.202239,3.968605,-0.224166,0.000000,3.974931,-7.211424,-0.712657,0.000000,7.246552,6.563793,2107.731445,-7.211424,-0.712657,0.000000,7.246552,2.757532,0.003277,790.333618,13.389012
internalMesh,4798,0.203497,-0.012835,0.000000,0.203901,3.994790,-0.212137,-0.000000,4.000419,-7.095335,-0.443319,0.000000,7.109170,6.494208,2723.409180,-7.095335,-0.443319,0.000000,7.109170,2.727693,0.003263,785.329102,13.440747
internalMesh,4799,0.205165,-0.012882,0.000000,0.205569,4.012411,-0.199191,0.000000,4.017352,-7.100890,-0.241036,0.000000,7.104980,6.467889,2922.345215,-7.100890,-0.241036,0.000000,7.104980,2.699726,0.003250,780.809021,13.457769
internalMesh,4800,0.000092,-0.004992,0.000000,0.004993,-0.009754,0.278388,0.000000,0.278559,-0.071889,-1.857258,0.000000,1.858649,-3.793279,-36550.972656,-0.071889,-1.857258,0.000000,1.858649,0.304775,0.000055,2107.268311,-5.390175
internalMesh,4801,0.000278,-0.004998,0.000000,0.005005,-0.019226,0.326629,0.000000,0.327194,-0.175041,-2.350735,0.000000,2.357243,-2.698530,-25810.228516,-0.175041,-2.350735,0.000000,2.357243,0.274877,0.000194,1480.240601,-5.421269
internalMesh,4802,0.000472,-0.005003,0.000000,0.005026,-0.035010,0.355218,-0.000000,0.356939,-0.317669,-2.818585,-0.000000,2.836430,-2.094144,-18291.750000,-0.317669,-2.818585,-0.000000,2.836430,0.261326,0.000225,1164.150879,-5.436034
internalMesh,4803,0.000673,-0.005010,0.000000,0.005055,-0.053115,0.378256,0.000000,0.381967,-0.476835,-3.214858,0.000000,3.250029,-1.731733,-13254.349609,-0.476835,-3.214858,0.000000,3.250029,0.253042,0.000258,950.485962,-5.441826
internalMesh,4804,0.000881,-0.005016,0.000000,0.005093,-0.071006,0.396674,0.000000,0.402979,-0.636371,-3.499387,0.000000,3.556779,-1.530755,-9277.363281,-0.636371,-3.499387,0.000000,3.556779,0.247775,0.000292,801.276184,-5.446681
internalMesh,4805,0.001098,-0.005022,0.000000,0.005141,-0.088718,0.411165,0.000000,0.420627,-0.757781,-3.659855,0.000000,3.737482,-1.432747,-6114.372559,-0.757781,-3.659855,0.000000,3.737482,0.244303,0.000323,693.796875,-5.451108
internalMesh,4806,0.001322,-0.005029,0.000000,0.005200,-0.106298,0.422337,0.000000,0.435508,-0.890211,-3.715482,0.000000,3.820639,-1.380350,-4035.821533,-0.890211,-3.715482,0.000000,3.820639,0.241891,0.000351,614.926086,-5.454361
internalMesh,4807,0.001554,-0.005036,0.000000,0.005271,-0.123775,0.430791,0.000000,0.448220,-1.046664,-3.723227,0.000000,3.867547,-1.341886,-2766.093262,-1.046664,-3.723227,0.000000,3.867547,0.240101,0.000372,556.164551,-5.456533
internalMesh,4808,0.001796,-0.005044,0.000000,0.005354,-0.140912,0.437153,0.000000,0.459303,-1.172164,-3.708786,0.000000,3.889609,-1.313293,-1982.763916,-1.172164,-3.708786,0.000000,3.889609,0.238707,0.000398,512.343567,-5.458116
internalMesh,4809,0.002046,-0.005051,0.000000,0.005450,-0.157337,0.441990,0.000000,0.469159,-1.297857,-3.684655,0.000000,3.906547,-1.292143,-1503.777832,-1.297857,-3.684655,0.000000,3.906547,0.237601,0.000426,480.161530,-5.459149
internalMesh,4810,0.002305,-0.005059,0.000000,0.005560,-0.173104,0.445694,0.000000,0.478130,-1.432512,-3.654932,0.000000,3.925636,-1.264830,-1181.991943,-1.432512,-3.654932,0.000000,3.925636,0.236704,0.000447,456.755951,-5.459531
internalMesh,4811,0.002575,-0.005067,0.000000,0.005684,-0.188354,0.448398,0.000000,0.486352,-1.566700,-3.632984,0.000000,3.956402,-1.229664,-933.840210,-1.566700,-3.632984,0.000000,3.956402,0.235987,0.000464,440.152893,-5.459620
internalMesh,4812,0.002854,-0.005076,0.000000,0.005823,-0.203199,0.450116,0.000000,0.493856,-1.718089,-3.620546,0.000000,4.007516,-1.188546,-788.143982,-1.718089,-3.620546,0.000000,4.007516,0.235448,0.000476,429.085876,-5.459828
internalMesh,4813,0.003143,-0.005085,0.000000,0.005978,-0.217837,0.450854,0.000000,0.500722,-1.856522,-3.615545,0.000000,4.064337,-1.145607,-665.498169,-1.856522,-3.615545,0.000000,4.064337,0.235107,0.000484,422.611145,-5.460342
internalMesh,4814,0.003444,-0.005094,0.000000,0.006149,-0.232365,0.450797,0.000000,0.507160,-2.016485,-3.601700,0.000000,4.127766,-1.109252,-465.284912,-2.016485,-3.601700,0.000000,4.127766,0.235014,0.000487,419.748383,-5.461247
internalMesh,4815,0.003756,-0.005103,0.000000,0.006336,-0.246794,0.450301,0.000000,0.513496,-2.213274,-3.576706,0.000000,4.206116,-1.081946,-227.177689,-2.213274,-3.576706,0.000000,4.206116,0.235231,0.000488,419.905334,-5.462554
internalMesh,4816,0.004079,-0.005113,0.000000,0.006541,-0.261133,0.449686,-0.000000,0.520008,-2.391291,-3.540630,-0.000000,4.272509,-1.051874,-30.481674,-2.391291,-3.540630,-0.000000,4.272509,0.235834,0.000487,422.364441,-5.464256
internalMesh,4817,0.004414,-0.005123,0.000000,0.006763,-0.275369,0.449194,-0.000000,0.526881,-2.584834,-3.491641,-0.000000,4.344298,-1.013989,133.090683,-2.584834,-3.491641,-0.000000,4.344298,0.236903,0.000485,426.903168,-5.466374
internalMesh,4818,0.004762,-0.005134,0.000000,0.007002,-0.289484,0.449012,0.000000,0.534240,-2.799725,-3.425800,0.000000,4.424315,-0.978780,274.894104,-2.799725,-3.425800,0.000000,4.424315,0.238534,0.000482,433.459564,-5.468892
internalMesh,4819,0.005123,-0.005145,0.000000,0.007260,-0.303410,0.449285,0.000000,0.542139,-3.011199,-3.335021,0.000000,4.493293,-0.945290,389.540985,-3.011199,-3.335021,0.000000,4.493293,0.240817,0.000479,442.096619,-5.471694
internalMesh,4820,0.005497,-0.005156,0.000000,0.007537,-0.317068,0.450098,0.000000,0.550564,-3.223259,-3.218302,0.000000,4.554873,-0.931023,481.055664,-3.223259,-3.218302,0.000000,4.554873,0.243890,0.000473,453.046967,-5.474641
internalMesh,4821,0.005885,-0.005168,0.000000,0.007832,-0.330343,0.451468,0.000000,0.559419,-3.455588,-3.114439,0.000000,4.651970,-0.919854,564.332581,-3.455588,-3.114439,0.000000,4.651970,0.247879,0.000467,466.744202,-5.477720
internalMesh,4822,0.006287,-0.005181,0.000000,0.008147,-0.343058,0.453342,-0.000000,0.568513,-3.704355,-3.028522,-0.000000,4.784788,-0.916660,631.243652,-3.704355,-3.028522,-0.000000,4.784788,0.252907,0.000460,483.861145,-5.480931
internalMesh,4823,0.006705,-0.005193,0.000000,0.008481,-0.355034,0.455613,0.000000,0.577609,-3.964231,-2.959572,0.000000,4.947140,-0.921435,658.551575,-3.964231,-2.959572,0.000000,4.947140,0.259066,0.000452,504.474213,-5.484225
internalMesh,4824,0.007138,-0.005206,0.000000,0.008835,-0.366051,0.458155,0.000000,0.586429,-4.233356,-2.907533,0.000000,5.135665,-0.945045,597.964478,-4.233356,-2.907533,0.000000,5.135665,0.266361,0.000446,526.421753,-5.487529
internalMesh,4825,0.007587,-0.005220,0.000000,0.009210,-0.375846,0.460845,0.000000,0.594675,-4.499199,-2.871297,0.000000,5.337334,-0.996352,490.297180,-4.499199,-2.871297,0.000000,5.337334,0.274842,0.000442,548.241699,-5.490723
internalMesh,4826,0.008053,-0.005234,0.000000,0.009605,-0.384160,0.463559,0.000000,0.602051,-4.770976,-2.871221,-0.000000,5.568314,-1.084278,287.984192,-4.770976,-2.871221,-0.000000,5.568314,0.284649,0.000440,570.552368,-5.493650
internalMesh,4827,0.008537,-0.005249,0.000000,0.010021,-0.390712,0.466206,0.000000,0.608280,-5.043421,-2.915658,0.000000,5.825561,-1.212556,-22.202961,-5.043421,-2.915658,0.000000,5.825561,0.295885,0.000439,593.749451,-5.496125
internalMesh,4828,0.009038,-0.005264,0.000000,0.010460,-0.395203,0.468740,0.000000,0.613109,-5.292075,-2.990374,-0.000000,6.078519,-1.361537,-387.934509,-5.292075,-2.990374,-0.000000,6.078519,0.308660,0.000439,618.018311,-5.497899
internalMesh,4829,0.009558,-0.005280,0.000000,0.010920,-0.397326,0.471151,0.000000,0.616320,-5.518721,-3.112999,-0.000000,6.336169,-1.528344,-750.353882,-5.518721,-3.112999,-0.000000,6.336169,0.323080,0.000440,643.499084,-5.498720
internalMesh,4830,0.010098,-0.005297,0.000000,0.011402,-0.396753,0.473500,0.000000,0.617750,-5.745113,-3.324323,-0.000000,6.637578,-1.733127,-1237.489502,-5.745113,-3.324323,-0.000000,6.637578,0.339266,0.000442,670.370728,-5.498413
internalMesh,4831,0.010657,-0.005314,0.000000,0.011908,-0.393137,0.475911,0.000000,0.617291,-5.984273,-3.698001,0.000000,7.034681,-1.976204,-1798.923218,-5.984273,-3.698001,0.000000,7.034681,0.357321,0.000445,698.702087,-5.496883
internalMesh,4832,0.011237,-0.005331,0.000000,0.012438,-0.386114,0.478563,0.000000,0.614904,-6.253275,-4.291906,0.000000,7.584452,-2.233524,-2333.435547,-6.253275,-4.291906,0.000000,7.584452,0.377327,0.000450,728.418701,-5.494102
internalMesh,4833,0.011839,-0.005350,0.000000,0.012992,-0.375292,0.481673,-0.000000,0.610617,-6.581457,-5.072570,0.000000,8.309424,-2.466822,-2838.732910,-6.581457,-5.072570,0.000000,8.309424,0.399346,0.000456,759.343872,-5.490170
internalMesh,4834,0.012464,-0.005369,0.000000,0.013571,-0.360265,0.485431,-0.000000,0.604511,-6.963892,-5.939956,0.000000,9.153079,-2.647310,-3317.672363,-6.963892,-5.939956,0.000000,9.153079,0.423405,0.000464,791.199097,-5.485394
internalMesh,4835,0.013112,-0.005388,0.000000,0.014176,-0.340637,0.489968,0.000000,0.596743,-7.387222,-6.783117,0.000000,10.029044,-2.712185,-3500.810059,-7.387222,-6.783117,0.000000,10.029044,0.449495,0.000473,823.558899,-5.480359
internalMesh,4836,0.013783,-0.005409,0.000000,0.014807,-0.316043,0.495363,0.000000,0.587594,-7.837317,-7.554934,0.000000,10.885797,-2.620332,-3410.519531,-7.837317,-7.554934,0.000000,10.885797,0.477634,0.000484,856.287476,-5.475947
internalMesh,4837,0.014480,-0.005430,0.000000,0.015465,-0.286150,0.501650,0.000000,0.577525,-8.296528,-8.236915,0.000000,11.690986,-2.400925,-3246.479980,-8.296528,-8.236915,0.000000,11.690986,0.507890,0.000497,889.265442,-5.473411
internalMesh,4838,0.015203,-0.005452,0.000000,0.016151,-0.250683,0.508792,0.000000,0.567196,-8.830519,-8.903896,-0.000000,12.540233,-2.100582,-3080.775391,-8.830519,-8.903896,-0.000000,12.540233,0.540290,0.000512,922.429382,-5.474463
internalMesh,4839,0.015953,-0.005475,0.000000,0.016866,-0.209380,0.516734,-0.000000,0.557543,-9.415555,-9.507918,0.000000,13.381076,-1.665869,-2940.447021,-9.415555,-9.507918,0.000000,13.381076,0.574771,0.000529,955.598450,-5.481252
internalMesh,4840,0.016730,-0.005499,0.000000,0.017611,-0.162100,0.525220,-0.000000,0.549666,-10.165918,-9.715315,0.000000,14.061765,-1.240945,-2776.389160,-10.165918,-9.715315,0.000000,14.061765,0.611534,0.000548,988.516724,-5.496274
internalMesh,4841,0.017537,-0.005523,0.000000,0.018386,-0.108876,0.533671,0.000000,0.544664,-10.743207,-9.549701,-0.000000,14.374049,-1.111113,-2729.973145,-10.743207,-9.549701,-0.000000,14.374049,0.650733,0.000570,1021.020691,-5.520916
internalMesh,4842,0.018374,-0.005549,0.000000,0.019193,-0.049731,0.541523,-0.000000,0.543801,-11.174651,-9.081537,0.000000,14.399553,-1.084671,-2718.223145,-11.174651,-9.081537,0.000000,14.399553,0.692400,0.000594,1052.765625,-5.561126
internalMesh,4843,0.019242,-0.005575,0.000000,0.020033,0.015149,0.548183,0.000000,0.548393,-11.770648,-8.276033,0.000000,14.388915,-0.979346,-2633.959473,-11.770648,-8.276033,0.000000,14.388915,0.736561,0.000620,1083.289185,-5.618248
internalMesh,4844,0.020142,-0.005603,0.000000,0.020906,0.085334,0.552805,-0.000000,0.559353,-12.247095,-7.024114,0.000000,14.118411,-0.819675,-2698.853516,-12.247095,-7.024114,0.000000,14.118411,0.783061,0.000649,1112.430054,-5.695287
internalMesh,4845,0.021157,-0.005633,0.000000,0.021894,0.167113,0.554910,0.000000,0.579527,-12.586561,-4.563718,0.000000,13.388392,-1.221069,-2832.181885,-12.586561,-4.563718,0.000000,13.388392,0.835934,0.000681,1142.807251,-5.803551
internalMesh,4846,0.022272,-0.005667,0.000000,0.022982,0.259516,0.553104,0.000000,0.610960,-12.301966,-1.289681,0.000000,12.369383,-0.539108,-3200.991699,-12.301966,-1.289681,0.000000,12.369383,0.894964,0.000717,1173.352539,-5.949335
internalMesh,4847,0.023391,-0.005702,0.000000,0.024076,0.353679,0.547062,0.000000,0.651434,-12.598589,1.689866,-0.000000,12.711415,1.362005,-3995.412842,-12.598589,1.689866,-0.000000,12.711415,0.954883,0.000754,1201.749756,-6.120109
internalMesh,4848,0.024513,-0.005736,0.000000,0.025175,0.449026,0.536807,0.000000,0.699847,-13.479021,4.471617,-0.000000,14.201386,1.896355,-4654.504883,-13.479021,4.471617,-0.000000,14.201386,1.016146,0.000790,1228.214233,-6.312459
internalMesh,4849,0.025638,-0.005770,0.000000,0.026279,0.544854,0.522013,0.000000,0.754562,-14.282007,8.151858,0.000000,16.444712,2.865244,-4685.199219,-14.282007,8.151858,0.000000,16.444712,1.079771,0.000829,1252.329834,-6.521115
internalMesh,4850,0.026767,-0.005804,0.000000,0.027389,0.639994,0.502123,0.000000,0.813461,-15.113390,12.469639,0.000000,19.593531,4.909396,-4895.116699,-15.113390,12.469639,0.000000,19.593531,1.145430,0.000870,1274.246338,-6.739967
internalMesh,4851,0.027899,-0.005839,0.000000,0.028504,0.733657,0.476972,0.000000,0.875075,-15.762995,17.144236,0.000000,23.289413,6.369096,-4309.840820,-15.762995,17.144236,0.000000,23.289413,1.213183,0.000912,1294.020752,-6.961719
internalMesh,4852,0.029035,-0.005873,0.000000,0.029623,0.824886,0.446904,-0.000000,0.938168,-15.677518,21.876547,0.000000,26.914083,5.552301,-4078.992920,-15.677518,21.876547,0.000000,26.914083,1.283605,0.000956,1311.698730,-7.177759
internalMesh,4853,0.030174,-0.005908,0.000000,0.030747,0.913052,0.412671,-0.000000,1.001978,-15.072119,25.354877,0.000000,29.496416,4.347813,-3672.008545,-15.072119,25.354877,0.000000,29.496416,1.357393,0.001002,1327.970581,-7.380198
internalMesh,4854,0.031317,-0.005943,0.000000,0.031875,0.997487,0.375471,-0.000000,1.065813,-13.636644,27.832672,-0.000000,30.993801,3.505669,-2792.743896,-13.636644,27.832672,-0.000000,30.993801,1.434212,0.001049,1343.095459,-7.563916
internalMesh,4855,0.032463,-0.005978,0.000000,0.033008,1.077423,0.336361,0.000000,1.128707,-12.146526,29.595022,0.000000,31.990677,2.163985,-3630.240967,-12.146526,29.595022,0.000000,31.990677,1.514314,0.001097,1357.029053,-7.720244
internalMesh,4856,0.033612,-0.006013,0.000000,0.034146,1.152744,0.296131,-0.000000,1.190173,-10.747138,31.060446,-0.000000,32.867191,1.163671,-5044.352539,-10.747138,31.060446,-0.000000,32.867191,1.597767,0.001148,1370.281982,-7.846621
internalMesh,4857,0.034765,-0.006048,0.000000,0.035287,1.223577,0.255539,0.000000,1.249977,-9.305664,31.702377,0.000000,33.039917,1.200987,-5997.113281,-9.305664,31.702377,0.000000,33.039917,1.683784,0.001201,1382.691162,-7.943372
internalMesh,4858,0.035922,-0.006083,0.000000,0.036433,1.290223,0.215275,0.000000,1.308059,-8.555227,31.502298,0.000000,32.643326,1.585305,-8781.302734,-8.555227,31.502298,0.000000,32.643326,1.771894,0.001256,1394.701538,-8.011867
internalMesh,4859,0.037082,-0.006119,0.000000,0.037583,1.353555,0.175318,-0.000000,1.364862,-10.207240,32.826534,-0.000000,34.376869,3.261342,-14102.137695,-10.207240,32.826534,-0.000000,34.376869,1.861714,0.001311,1407.405151,-8.053731
internalMesh,4860,0.038245,-0.006154,0.000000,0.038737,1.414787,0.134742,0.000000,1.421189,-13.581883,36.644245,0.000000,39.080280,6.527133,-15417.911133,-13.581883,36.644245,0.000000,39.080280,1.952694,0.001367,1420.927979,-8.068903
internalMesh,4861,0.039412,-0.006190,0.000000,0.039895,1.474164,0.093504,0.000000,1.477126,-14.561142,37.039433,0.000000,39.798824,13.864705,-2116.722412,-14.561142,37.039433,0.000000,39.798824,2.043879,0.001426,1430.607056,-8.055456
internalMesh,4862,0.040583,-0.006225,0.000000,0.041057,1.530379,0.054366,-0.000000,1.531344,-10.593088,27.461918,-0.000000,29.434172,11.405831,2498.087402,-10.593088,27.461918,-0.000000,29.434172,2.135553,0.001486,1435.496826,-8.013079
internalMesh,4863,0.041757,-0.006261,0.000000,0.042224,1.582164,0.020932,0.000000,1.582302,-4.947595,11.230911,0.000000,12.272410,1.889566,14173.841797,-4.947595,11.230911,0.000000,12.272410,2.230996,0.001548,1436.864502,-7.948615
internalMesh,4864,0.042935,-0.006297,0.000000,0.043394,1.629688,-0.005702,-0.000000,1.629698,-1.216100,-4.219007,-0.000000,4.390776,-0.699207,21621.255859,-1.216100,-4.219007,-0.000000,4.390776,2.329405,0.001613,1432.228760,-7.873704
internalMesh,4865,0.044116,-0.006333,0.000000,0.044568,1.673504,-0.027372,-0.000000,1.673728,0.452306,-16.231375,-0.000000,16.237675,-2.781214,13949.723633,0.452306,-16.231375,-0.000000,16.237675,2.428143,0.001677,1428.093750,-7.799330
internalMesh,4866,0.045301,-0.006369,0.000000,0.045746,1.714425,-0.045488,-0.000000,1.715028,0.418302,-26.017517,-0.000000,26.020880,0.119495,9494.412109,0.418302,-26.017517,-0.000000,26.020880,2.525349,0.001725,1426.003418,-7.730627
internalMesh,4867,0.046489,-0.006405,0.000000,0.046928,1.753178,-0.059990,-0.000000,1.754204,-0.065433,-30.782206,-0.000000,30.782274,1.794958,9610.145508,-0.065433,-30.782206,-0.000000,30.782274,2.620895,0.001756,1425.517212,-7.664741
internalMesh,4868,0.047681,-0.006441,0.000000,0.048114,1.790758,-0.072276,-0.000000,1.792216,-2.345899,-29.032772,-0.000000,29.127394,6.153257,10291.463867,-2.345899,-29.032772,-0.000000,29.127394,2.715059,0.001787,1425.865723,-7.598036
internalMesh,4869,0.048877,-0.006478,0.000000,0.049304,1.828103,-0.084414,-0.000000,1.830051,-5.882004,-24.929836,-0.000000,25.614346,4.387627,6729.360840,-5.882004,-24.929836,-0.000000,25.614346,2.808303,0.001819,1427.247437,-7.529761
internalMesh,4870,0.050076,-0.006514,0.000000,0.050498,1.865672,-0.097175,0.000000,1.868201,-10.263742,-21.850346,0.000000,24.140879,2.424993,1884.111084,-10.263742,-21.850346,0.000000,24.140879,2.901620,0.001853,1430.387085,-7.458858
internalMesh,4871,0.051279,-0.006551,0.000000,0.051696,1.903587,-0.110592,0.000000,1.906797,-14.607241,-19.932451,0.000000,24.711821,2.132218,-1947.427979,-14.607241,-19.932451,0.000000,24.711821,2.994386,0.001888,1435.031494,-7.383662
internalMesh,4872,0.052485,-0.006588,0.000000,0.052897,1.941651,-0.124702,-0.000000,1.945651,-17.928837,-17.499115,-0.000000,25.053188,1.405004,-5119.819336,-17.928837,-17.499115,-0.000000,25.053188,3.086210,0.001922,1440.848633,-7.302531
internalMesh,4873,0.053696,-0.006625,0.000000,0.054103,1.979715,-0.139958,0.000000,1.984656,-19.857998,-13.428218,0.000000,23.972008,-0.089354,-9374.333984,-19.857998,-13.428218,0.000000,23.972008,3.176308,0.001957,1446.917358,-7.213712
internalMesh,4874,0.054909,-0.006662,0.000000,0.055312,2.017260,-0.156641,-0.000000,2.023332,-20.534403,-7.941770,-0.000000,22.016663,-4.060961,-19746.628906,-20.534403,-7.941770,-0.000000,22.016663,3.264177,0.001991,1454.166626,-7.117573
internalMesh,4875,0.056127,-0.006699,0.000000,0.056525,2.054653,-0.174987,0.000000,2.062091,-20.405840,-2.094185,0.000000,20.513018,-11.747089,-20552.888672,-20.405840,-2.094185,0.000000,20.513018,3.350440,0.002026,1462.254761,-7.014894
